Date,Open,High,Low,Close,Adj Close,Volume
2010-05-28,9.263928413391113,9.264286041259766,9.048213958740234,9.174285888671875,7.914206504821777,815614800
2010-06-01,9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251953,8.03590202331543,876472800
2010-06-02,9.447856903076172,9.45714282989502,9.297499656677246,9.426785469055176,8.1320219039917,688548000
2010-06-03,9.470714569091797,9.483928680419922,9.3003568649292,9.39714241027832,8.106456756591797,650106800
2010-06-04,9.221785545349121,9.353571891784668,9.093928337097168,9.14142894744873,7.885864734649658,758304400
2010-06-07,9.224642753601074,9.255356788635254,8.948214530944824,8.962142944335938,7.731203556060791,886942000
2010-06-08,9.044285774230957,9.064285278320312,8.773214340209961,8.904643058776855,7.681595325469971,1000770400
2010-06-09,8.981071472167969,8.996428489685059,8.660357475280762,8.685714721679688,7.492739200592041,854630000
2010-06-10,8.744285583496094,8.963571548461914,8.649999618530273,8.946785926818848,7.717952251434326,776356000
2010-06-11,8.865357398986816,9.066428184509277,8.83464241027832,9.05392837524414,7.810380935668945,545759200
2010-06-14,9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,7.834102630615234,602960400
2010-06-15,9.130000114440918,9.280357360839844,9.125,9.274642944335938,8.000781059265137,585074000
2010-06-16,9.324999809265137,9.5625,9.30821418762207,9.544642448425293,8.233697891235352,783678000
2010-06-17,9.664285659790039,9.746428489685059,9.625,9.70964241027832,8.376029968261719,872855200
2010-06-18,9.723214149475098,9.821428298950195,9.693571090698242,9.788214683532715,8.443811416625977,784621600
2010-06-21,9.917499542236328,9.964642524719238,9.59749984741211,9.64892864227295,8.32365894317627,776490400
2010-06-22,9.720000267028809,9.856071472167969,9.696428298950195,9.780357360839844,8.437031745910645,717262000
2010-06-23,9.806428909301758,9.809286117553711,9.567856788635254,9.677499771118164,8.348304748535156,768457200
2010-06-24,9.678571701049805,9.757143020629883,9.574999809265137,9.607142448425293,8.287611961364746,714277200
2010-06-25,9.645000457763672,9.65250015258789,9.49321460723877,9.524999618530273,8.216747283935547,549942400
2010-06-28,9.533214569091797,9.633928298950195,9.447142601013184,9.58214282989502,8.266047477722168,584948000
2010-06-29,9.432857513427734,9.442500114440918,9.08214282989502,9.14892864227295,7.892331600189209,1133344800
2010-06-30,9.168213844299316,9.213213920593262,8.92892837524414,8.983214378356934,7.7493767738342285,739452000
2010-07-01,9.08214282989502,9.100000381469727,8.686429023742676,8.874285697937012,7.6554107666015625,1022896000
2010-07-02,8.94607162475586,8.961785316467285,8.685714721679688,8.81928539276123,7.60796594619751,693842800
2010-07-06,8.964285850524902,9.028571128845215,8.791428565979004,8.879642486572266,7.660031795501709,615235600
2010-07-07,8.94607162475586,9.241786003112793,8.919642448425293,9.238214492797852,7.969353199005127,654556000
2010-07-08,9.374285697937012,9.389286041259766,9.103214263916016,9.217499732971191,7.951481342315674,738144400
2010-07-09,9.174642562866211,9.282142639160156,9.1128568649292,9.27214241027832,7.998620510101318,433322400
2010-07-12,9.233214378356934,9.351785659790039,9.102143287658691,9.188928604125977,7.926835060119629,562878400
2010-07-13,9.154285430908203,9.157142639160156,8.801071166992188,8.992856979370117,7.757696628570557,1190924000
2010-07-14,8.906428337097168,9.135714530944824,8.892857551574707,9.026071548461914,7.786348342895508,812047600
2010-07-15,8.865357398986816,9.177499771118164,8.83214282989502,8.98035717010498,7.746913433074951,824866000
2010-07-16,9.042142868041992,9.106071472167969,8.871786117553711,8.925000190734863,7.699158668518066,1039858400
2010-07-19,8.924285888671875,8.924285888671875,8.557143211364746,8.77071475982666,7.566065311431885,1024478000
2010-07-20,8.675000190734863,9.032142639160156,8.571785926818848,8.996071815490723,7.76046895980835,1074950800
2010-07-21,9.467499732971191,9.469642639160156,9.071428298950195,9.079999923706055,7.83287239074707,1185671200
2010-07-22,9.20285701751709,9.285714149475098,9.11821460723877,9.250714302062988,7.980138301849365,645318800
2010-07-23,9.181785583496094,9.299285888671875,9.152856826782227,9.283571243286133,8.00848388671875,533388800
2010-07-26,9.285714149475098,9.289285659790039,9.20392894744873,9.260000228881836,7.988145351409912,420551600
2010-07-27,9.31678581237793,9.45714282989502,9.296428680419922,9.431428909301758,8.136029243469238,584771600
2010-07-28,9.41678524017334,9.499643325805664,9.294642448425293,9.319999694824219,8.039904594421387,519985200
2010-07-29,9.311071395874023,9.380356788635254,9.146428108215332,9.21821403503418,7.952102184295654,643806800
2010-07-30,9.138928413391113,9.274999618530273,9.103571891784668,9.1875,7.925605773925781,448210000
2010-08-02,9.30142879486084,9.378213882446289,9.27214241027832,9.351785659790039,8.067325592041016,428055600
2010-08-03,9.321785926818848,9.402142524719238,9.265000343322754,9.354642868041992,8.069788932800293,417653600
2010-08-04,9.3871431350708,9.438570976257324,9.296785354614258,9.392143249511719,8.102140426635742,420375200
2010-08-05,9.34749984741211,9.399285316467285,9.305356979370117,9.346428871154785,8.06270694732666,289097200
2010-08-06,9.277856826782227,9.33892822265625,9.201071739196777,9.288928985595703,8.013101577758789,444897600
2010-08-09,9.338571548461914,9.362500190734863,9.270357131958008,9.348214149475098,8.064244270324707,303128000
2010-08-10,9.280357360839844,9.301785469055176,9.198214530944824,9.264642715454102,7.992152214050293,451920000
2010-08-11,9.121428489685059,9.13178539276123,8.921785354614258,8.935357093811035,7.708093643188477,620054400
2010-08-12,8.810357093811035,9.039285659790039,8.789999961853027,8.992500305175781,7.757389545440674,534920400
2010-08-13,8.987500190734863,8.99571418762207,8.896071434020996,8.896428108215332,7.674511909484863,354869200
2010-08-16,8.842143058776855,8.92892837524414,8.807857513427734,8.84428596496582,7.629533767700195,318430000
2010-08-17,8.931428909301758,9.093928337097168,8.899999618530273,8.998929023742676,7.762935161590576,422640400
2010-08-18,9.012857437133789,9.095356941223145,8.984999656677246,9.038214683532715,7.7968220710754395,339696000
2010-08-19,9.029999732971191,9.052857398986816,8.881428718566895,8.924285888671875,7.698543548583984,426706000
2010-08-20,8.90678596496582,9.068571090698242,8.892857551574707,8.915714263916016,7.691150188446045,384230000
2010-08-23,8.992500305175781,9.0,8.758928298950195,8.778571128845215,7.572840690612793,414041600
2010-08-24,8.66678524017334,8.678571701049805,8.523214340209961,8.568928718566895,7.391994476318359,602565600
2010-08-25,8.501428604125977,8.71392822265625,8.471428871154785,8.674642562866211,7.483189105987549,596867600
2010-08-26,8.766071319580078,8.776785850524902,8.581428527832031,8.581428527832031,7.40277624130249,466505200
2010-08-27,8.633928298950195,8.664643287658691,8.412857055664062,8.62928581237793,7.444060325622559,548391200
2010-08-30,8.59857177734375,8.776785850524902,8.595714569091797,8.660714149475098,7.471172332763672,383289200
2010-08-31,8.637499809265137,8.734285354614258,8.583928108215332,8.682143211364746,7.489661693572998,420786800
2010-09-01,8.838213920593262,8.980713844299316,8.795714378356934,8.940357208251953,7.712407112121582,697037600
2010-09-02,8.97357177734375,9.006071090698242,8.8774995803833,9.006071090698242,7.769096374511719,415427600
2010-09-03,9.110357284545898,9.242142677307129,9.089285850524902,9.241786003112793,7.972433567047119,520788800
2010-09-07,9.165714263916016,9.268928527832031,9.151785850524902,9.207500457763672,7.9428606033325195,342557600
2010-09-08,9.277856826782227,9.442500114440918,9.253571510314941,9.390000343322754,8.10029125213623,526551200
2010-09-09,9.465714454650879,9.518571853637695,9.390000343322754,9.395357131958008,8.104912757873535,438575200
2010-09-10,9.399642944335938,9.446428298950195,9.335714340209961,9.407500267028809,8.115388870239258,387542400
2010-09-13,9.493571281433105,9.581428527832031,9.49142837524414,9.537142753601074,8.22722339630127,388780000
2010-09-14,9.507499694824219,9.613214492797852,9.482856750488281,9.57357120513916,8.258651733398438,408150400
2010-09-15,9.577500343322754,9.656428337097168,9.565713882446289,9.650713920593262,8.325194358825684,429368800
2010-09-16,9.65142822265625,9.881071090698242,9.625,9.8774995803833,8.520831108093262,652103200
2010-09-17,9.917499542236328,9.927143096923828,9.774285316467285,9.83464241027832,8.483863830566406,634477200
2010-09-20,9.859999656677246,10.135000228881836,9.851785659790039,10.115357398986816,8.726019859313965,658677600
2010-09-21,10.137857437133789,10.262499809265137,10.099642753601074,10.134642601013184,8.742657661437988,668074400
2010-09-22,10.096785545349121,10.28499984741211,10.086071014404297,10.276785850524902,8.865277290344238,585289600
2010-09-23,10.22607135772705,10.455714225769043,10.214285850524902,10.318571090698242,8.901325225830078,786116800
2010-09-24,10.432143211364746,10.483214378356934,10.376785278320312,10.4399995803833,9.006072998046875,649488000
2010-09-27,10.499285697937012,10.526071548461914,10.393214225769043,10.398571014404297,8.97033405303955,482834800
2010-09-28,10.420356750488281,10.420356750488281,9.821428298950195,10.244999885559082,8.837858200073242,1035042400
2010-09-29,10.258213996887207,10.350357055664062,10.214285850524902,10.263214111328125,8.8535737991333,469644000
2010-09-30,10.321428298950195,10.357142448425293,10.044642448425293,10.133928298950195,8.742045402526855,673391600
2010-10-01,10.219642639160156,10.234999656677246,10.048213958740234,10.09000015258789,8.704145431518555,448142800
2010-10-04,10.057143211364746,10.103571891784668,9.920356750488281,9.951428413391113,8.584609031677246,435302000
2010-10-05,10.071428298950195,10.337499618530273,10.0649995803833,10.31928539276123,8.901942253112793,501967200
2010-10-06,10.342499732971191,10.428214073181152,10.187856674194336,10.328214645385742,8.909643173217773,670868800
2010-10-07,10.369285583496094,10.374285697937012,10.246786117553711,10.329285621643066,8.910567283630371,408399600
2010-10-08,10.418213844299316,10.517857551574707,10.357142448425293,10.5024995803833,9.059988021850586,658403200
2010-10-11,10.52642822265625,10.615714073181152,10.521428108215332,10.548571586608887,9.099733352661133,427753200
2010-10-12,10.5503568649292,10.696428298950195,10.44607162475586,10.662142753601074,9.19770622253418,558544000
2010-10-13,10.721428871154785,10.784285545349121,10.70714282989502,10.71928596496582,9.247000694274902,630092400
2010-10-14,10.774642944335938,10.802499771118164,10.728571891784668,10.796785354614258,9.313858032226562,435296400
2010-10-15,10.979999542236328,11.25,10.889642715454102,11.240714073181152,9.69681453704834,922194000
2010-10-18,11.373929023742676,11.392857551574707,11.224642753601074,11.357142448425293,9.797249794006348,1093010800
2010-10-19,10.835714340209961,11.206071853637695,10.71500015258789,11.053214073181152,9.53506851196289,1232784000
2010-10-20,11.035714149475098,11.223214149475098,10.95964241027832,11.090356826782227,9.567108154296875,721624400
2010-10-21,11.15571403503418,11.240714073181152,10.95714282989502,11.054286003112793,9.535989761352539,551460000
2010-10-22,11.038214683532715,11.072856903076172,10.939285278320312,10.981071472167969,9.472831726074219,372778000
2010-10-25,11.038928985595703,11.128571510314941,11.015714645385742,11.029999732971191,9.515040397644043,392462000
2010-10-26,10.95964241027832,11.062143325805664,10.916071891784668,11.001785278320312,9.490699768066406,392929600
2010-10-27,10.987500190734863,11.067856788635254,10.914285659790039,10.993928909301758,9.483922958374023,399002800
2010-10-28,10.998214721679688,11.0,10.746428489685059,10.90142822265625,9.404126167297363,551051200
2010-10-29,10.865357398986816,10.924285888671875,10.745357513427734,10.749285697937012,9.272884368896484,430511200
2010-11-01,10.793571472167969,10.914285659790039,10.79285717010498,10.863571166992188,9.371467590332031,423889200
2010-11-02,10.964285850524902,11.078214645385742,10.964285850524902,11.048571586608887,9.531059265136719,433930000
2010-11-03,11.120357513427734,11.174285888671875,11.018928527832031,11.171428680419922,9.637043952941895,508348400
2010-11-04,11.266071319580078,11.4350004196167,11.251070976257324,11.366786003112793,9.805566787719727,642488000
2010-11-05,11.356785774230957,11.413214683532715,11.3125,11.326071739196777,9.770447731018066,361253200
2010-11-08,11.328571319580078,11.420356750488281,11.312856674194336,11.37928581237793,9.816350936889648,281758400
2010-11-09,11.466071128845215,11.475000381469727,11.232142448425293,11.28857135772705,9.7380952835083,383544000
2010-11-10,11.308571815490723,11.384642601013184,11.198214530944824,11.358214378356934,9.798176765441895,384227200
2010-11-11,11.25,11.371428489685059,11.223214149475098,11.308928489685059,9.755658149719238,361284000
2010-11-12,11.285714149475098,11.303571701049805,10.843928337097168,11.001070976257324,9.490086555480957,795846800
2010-11-15,11.01642894744873,11.090714454650879,10.938214302062988,10.965714454650879,9.459582328796387,403606000
2010-11-16,10.918571472167969,10.985713958740234,10.6899995803833,10.771071434020996,9.291675567626953,657650000
2010-11-17,10.757143020629883,10.856785774230957,10.634285926818848,10.732142448425293,9.258092880249023,479449600
2010-11-18,10.899999618530273,11.059642791748047,10.88178539276123,11.01535701751709,9.50240707397461,494491200
2010-11-19,10.998929023742676,11.014286041259766,10.90142822265625,10.954643249511719,9.450032234191895,384843200
2010-11-22,10.95285701751709,11.191428184509277,10.923928260803223,11.191428184509277,9.654295921325684,393075200
2010-11-23,11.087499618530273,11.133928298950195,10.94857120513916,11.026071548461914,9.511648178100586,519447600
2010-11-24,11.142857551574707,11.264286041259766,11.133928298950195,11.242856979370117,9.698662757873535,413725200
2010-11-26,11.204999923706055,11.346428871154785,11.17642879486084,11.25,9.704821586608887,237585600
2010-11-29,11.267857551574707,11.338571548461914,11.12071418762207,11.31678581237793,9.762435913085938,445785200
2010-11-30,11.197856903076172,11.227143287658691,11.102499961853027,11.112500190734863,9.586211204528809,501858000
2010-12-01,11.259642601013184,11.348214149475098,11.25,11.300000190734863,9.747958183288574,461750800
2010-12-02,11.340356826782227,11.392857551574707,11.246071815490723,11.362500190734863,9.801870346069336,462837200
2010-12-03,11.321785926818848,11.380356788635254,11.297857284545898,11.337142944335938,9.779996871948242,342092800
2010-12-06,11.380000114440918,11.511785507202148,11.372142791748047,11.433928489685059,9.863489151000977,448481600
2010-12-07,11.564285278320312,11.57107162475586,11.361428260803223,11.364643096923828,9.803718566894531,391454000
2010-12-08,11.41535758972168,11.46500015258789,11.325357437133789,11.464642524719238,9.889985084533691,321935600
2010-12-09,11.504642486572266,11.517857551574707,11.393571853637695,11.420000076293945,9.851471900939941,294151200
2010-12-10,11.416071891784668,11.466071128845215,11.378571510314941,11.44857120513916,9.876120567321777,262511200
2010-12-13,11.58464241027832,11.609285354614258,11.464285850524902,11.488214492797852,9.910318374633789,439815600
2010-12-14,11.490357398986816,11.519286155700684,11.392857551574707,11.438928604125977,9.867801666259766,351008000
2010-12-15,11.428571701049805,11.535714149475098,11.399642944335938,11.441428184509277,9.869956970214844,417312000
2010-12-16,11.467499732971191,11.521785736083984,11.432143211364746,11.473214149475098,9.897377967834473,322030800
2010-12-17,11.486785888671875,11.492500305175781,11.436785697937012,11.450357437133789,9.877660751342773,386929200
2010-12-20,11.485713958740234,11.544642448425293,11.365357398986816,11.507499694824219,9.926958084106445,385610400
2010-12-21,11.535714149475098,11.585356712341309,11.501785278320312,11.578571319580078,9.988261222839355,256354000
2010-12-22,11.584285736083984,11.632857322692871,11.555356979370117,11.6128568649292,10.017841339111328,265921600
2010-12-23,11.607142448425293,11.612500190734863,11.54178524017334,11.557143211364746,9.969780921936035,223157200
2010-12-27,11.530357360839844,11.622857093811035,11.482856750488281,11.595714569091797,10.003055572509766,249816000
2010-12-28,11.639642715454102,11.666428565979004,11.609285354614258,11.623929023742676,10.027392387390137,175924000
2010-12-29,11.650713920593262,11.658928871154785,11.610713958740234,11.617500305175781,10.021845817565918,163139200
2010-12-30,11.624285697937012,11.625356674194336,11.537500381469727,11.559286117553711,9.971630096435547,157494400
2010-12-31,11.533928871154785,11.552857398986816,11.475357055664062,11.520000457763672,9.937735557556152,193508000
2011-01-03,11.630000114440918,11.795000076293945,11.601428985595703,11.770357131958008,10.153708457946777,445138400
2011-01-04,11.872857093811035,11.875,11.719642639160156,11.831786155700684,10.20670223236084,309080800
2011-01-05,11.76964282989502,11.940713882446289,11.767857551574707,11.928571701049805,10.290194511413574,255519600
2011-01-06,11.954285621643066,11.973214149475098,11.889286041259766,11.918928146362305,10.28187370300293,300428800
2011-01-07,11.928214073181152,12.012499809265137,11.853571891784668,12.00428581237793,10.35550594329834,311931200
2011-01-10,12.10107135772705,12.258213996887207,12.04178524017334,12.23035717010498,10.550530433654785,448560000
2011-01-11,12.317142486572266,12.319999694824219,12.123929023742676,12.201428413391113,10.525572776794434,444108000
2011-01-12,12.258928298950195,12.301071166992188,12.214285850524902,12.300714492797852,10.611223220825195,302590400
2011-01-13,12.327142715454102,12.380000114440918,12.280357360839844,12.345714569091797,10.650038719177246,296780400
2011-01-14,12.353214263916016,12.445713996887207,12.30142879486084,12.445713996887207,10.736307144165039,308840000
2011-01-18,11.768571853637695,12.312856674194336,11.642857551574707,12.166071891784668,10.495072364807129,1880998000
2011-01-19,12.441071510314941,12.449999809265137,12.031428337097168,12.101428985595703,10.43930721282959,1135612800
2011-01-20,12.01535701751709,12.08214282989502,11.789999961853027,11.881428718566895,10.24952507019043,764789200
2011-01-21,11.920356750488281,11.960000038146973,11.66535758972168,11.668571472167969,10.065903663635254,754401200
2011-01-24,11.673928260803223,12.051785469055176,11.668571472167969,12.051785469055176,10.396483421325684,574683200
2011-01-25,12.011785507202148,12.19428539276123,11.948928833007812,12.192856788635254,10.51817798614502,546868000
2011-01-26,12.248571395874023,12.342857360839844,12.196428298950195,12.280357360839844,10.593659400939941,506875600
2011-01-27,12.277856826782227,12.310357093811035,12.243928909301758,12.257499694824219,10.573944091796875,285026000
2011-01-28,12.29178524017334,12.300000190734863,11.911786079406738,12.003571510314941,10.354891777038574,592057200
2011-01-31,11.992856979370117,12.144286155700684,11.939285278320312,12.118571281433105,10.454095840454102,377246800
2011-02-01,12.189285278320312,12.344642639160156,12.177857398986816,12.322500228881836,10.630016326904297,426633200
